Time (s),Target Distance (m),Distance Error (m),Altitude (m),Airspeed Command (m/s),Actual Airspeed (m/s),Distance (m)
175.55530834197998,45.0,2.8768886676236036,21.182,18.876888667623604,13.613557815551758,47.876888667623604
175.75660467147827,45.0,0.870847340286403,20.972,16.870847340286403,13.926506996154785,45.8708473402864
175.95804715156555,45.0,0.5313879639403609,20.712,16.53138796394036,13.865154266357422,45.53138796394036
176.15942525863647,45.0,0.20311765033005713,20.415,16.203117650330057,13.789815902709961,45.20311765033006
176.36072731018066,45.0,-0.4357463646663362,20.097,15.564253635333664,14.34736442565918,44.564253635333664
176.5619637966156,45.0,2.7639335438990784,20.097,18.76393354389908,14.34736442565918,47.76393354389908
176.76347279548645,45.0,1.7921594725472119,19.806,17.792159472547212,15.542424201965332,46.79215947254721
176.96517944335938,45.0,0.8757076030720512,19.599,16.87570760307205,15.75729751586914,45.87570760307205
177.1667287349701,45.0,0.07012935201777992,19.472,16.07012935201778,15.62362003326416,45.07012935201778
177.36823558807373,45.0,3.269812136975922,19.472,19.269812136975922,15.62362003326416,48.26981213697592
177.56941652297974,45.0,2.253427993754066,19.402,18.253427993754066,15.986722946166992,47.253427993754066
177.77047610282898,45.0,0.9818552314355387,19.397,16.98185523143554,16.906494140625,45.98185523143554
177.97176051139832,45.0,-0.5115582367987912,19.48,15.488441763201209,17.58024787902832,44.48844176320121
178.17327547073364,45.0,-2.1490526118868303,19.673,14.0,18.39191436767578,42.85094738811317
178.3742756843567,45.0,1.050646133230643,19.673,17.050646133230643,18.39191436767578,46.05064613323064
178.57547736167908,45.0,-0.3758994925424659,19.95,15.624100507457534,18.245399475097656,44.624100507457534
178.77706098556519,45.0,-3.091507011654997,20.251,14.0,17.334205627441406,41.908492988345
178.97828197479248,45.0,-3.9522132340594354,20.518,14.0,16.62428855895996,41.047786765940565
179.17968106269836,45.0,-0.7525750909267259,20.518,15.247424909073274,16.62428855895996,44.247424909073274
179.38096475601196,45.0,-1.4026526178811665,20.714,14.597347382118834,15.589496612548828,43.59734738211883
179.58272290229797,45.0,-1.8532027052438167,20.815,14.146797294756183,14.970174789428711,43.14679729475618
179.78412914276123,45.0,-2.137523990794108,20.813,14.0,14.148589134216309,42.86247600920589
